id,text,aspect_category,sentiment_prob
371,tidak masuk muri mungkin bisa diusulkan masuk,Ahok-Djarot,"[0.75, 0.2, 0.05]"
372,galon nya saingan ye bunganya,Ahok-Djarot,"[0.15, 0.25, 0.6]"
373,dalam catatan sejarah dunia kalah kebanjiran bunga,Ahok-Djarot,"[0.8, 0.15, 0.05]"
376,jakarta ahok bis om telolet om,Ahok-Djarot,"[0.7, 0.25, 0.05]"
377,dilantik oktober bisa kayak tidak,Anies-Sandi,"[0.15, 0.7, 0.15]"
378,menang pilkada kebanjiran ucapan selamat dan karangan bunga fenomena alam,Anies-Sandi,"[0.1, 0.2, 0.7]"
379,kiriman bunga 2600 masih nyinyir sudah 7 juta pasti pingsan,Ahok-Djarot,"[0.85, 0.1, 0.05]"
380,biarlah menghibur diriwkkwwkkwk,Ahok-Djarot,"[0.05, 0.15, 0.8]"
384,ahok bukan penista agama tapi dinistakan mengaku beragama,Ahok-Djarot,"[0.9, 0.1, 0.0]"
391,ampun sesek dada melawan bangsa apalagi masalahnya issue sara tak terganti,Ahok-Djarot,"[0.05, 0.15, 0.8]"
392,karangan bunga dikarangkarang sungguh kegilaan pasca kegilaan tuntutan jpu kasus,Ahok-Djarot,"[0.0, 0.1, 0.9]"
393,kafir tidak berlaku,Ahok-Djarot,"[0.85, 0.15, 0.0]"
394,pembenci basuki benci boleh goblok jangan,Ahok-Djarot,"[0.8, 0.1, 0.1]"
395,pengamat digunakan jungkalkan ahokdjarot mirip strategi isis,Ahok-Djarot,"[0.75, 0.15, 0.1]"
398,membuktikan tak digantikan baik,Ahok-Djarot,"[0.7, 0.2, 0.1]"
402,ancam polisikan sutradara video rasis kampanye ahokdjarot bayaran kontrak,Ahok-Djarot,"[0.05, 0.15, 0.8]"
406,pilkada dki 2017 sangat rasis dan agamis buktinya ras china pilih ahok 100 dan pemeluk kristen pilih ahok 100,Ahok-Djarot,"[0.05, 0.1, 0.85]"
407,lholho pendukung ahok dp 0 teruntuk kaum dhuafa situ kan uangnya sudah bomb,Ahok-Djarot,"[0.05, 0.15, 0.8]"
409,hahaha sudah tidak adil nih bangsa masih memilih 2 cina hah speaknoevil,Ahok-Djarot,"[0.05, 0.1, 0.85]"
410,tidak petunjuk orangorang zalim haram pemimpin kafir fire fire,Ahok-Djarot,"[0.05, 0.05, 0.9]"
411,jangan allah mengazab orang-orang muslim memilih pemimpin kafir high voltage high voltage,Ahok-Djarot,"[0.05, 0.05, 0.9]"
412,tidak bisa move on lihatin ahok djarot kalah slightly frowning face,Ahok-Djarot,"[0.8, 0.15, 0.05]"
413,masih bawa perasaan ahokdjarot disappointed face,Ahok-Djarot,"[0.75, 0.2, 0.05]"
414,bukan memenangkan aniessandi tetapi mengalahkan ahokdjarot tarik kesimpulannya,Anies-Sandi,"[0.1, 0.7, 0.2]"
415,sembako murah ala timses ahokdjarot langgar uu pemilu suap suara model menghina kecerdasan,Ahok-Djarot,"[0.05, 0.1, 0.85]"
416,rasa2nya ahokdjarot kalah gerakan dan tindakan paslon 3 gencar dan mengerikan face screaming fear face screaming fear,Ahok-Djarot,"[0.1, 0.2, 0.7]"
417,mengomong jangan pilih ahok djarot merasakan banjir tidak sih pouting face,Ahok-Djarot,"[0.05, 0.15, 0.8]"
419,gubernur kjp anak tidak turun sudah hampir 4 menjelang pilkada dki confused face,Ahok-Djarot,"[0.1, 0.2, 0.7]"
420,kafir haram pemimpin kafir fire fire fire fire,Ahok-Djarot,"[0.05, 0.05, 0.9]"
NA,"Tweet: beberkan kronologi pengusiran sholat jumat
(Tidak ada aspek yang relevan)

Tweet: awas serbuan wahabi bogor dan depok
(Tidak ada aspek yang relevan)

Tweet: dipecat menteri gubernur
(Tidak ada aspek yang relevan)

Tweet: kuota habis tidak mengikuti berita
(Tidak ada aspek yang relevan)

Tweet: ikut-ikutan kemenangan seenoevil monkey
(Tidak ada aspek yang relevan)

Tweet: kalo bete taufik boleh pilih tidak kak soooo pastiiii face with steam from nose face with steam from nose face with tears of joy smiling face with open mouth smiling eyes face with tears of joy grining face with smile eye victory hand",Anies-Sandi,"[0.1, 0.8, 0.1]"
427,anti korupkinerja kerja nyata kebersihan tata kota jakartamakin baik weary face weary face,Ahok-Djarot,"[0.8, 0.15, 0.05]"
428,diberbagai survei debat dimenangkan paslon 3 nih,Anies-Sandi,"[0.9, 0.05, 0.05]"
429,memilih paslon 3 gagal menjalankan tugas melecehkan akal sehat,Anies-Sandi,"[0.05, 0.05, 0.9]"
430,mendadak santun toleran zippermouth face zippermouth face zippermouth face bukan gara tanggal 19 april kan face with tears of joy face with tears of joy face with tears of joy,Anies-Sandi,"[0.05, 0.1, 0.85]"
431,bilang tidak setuju syariah,Ahok-Djarot,"[0.05, 0.1, 0.85]"
NA,"(Tidak ada aspek yang relevan)

Tweet: perangi faktanya benar pengikutmu bisa caci maki
(Tidak ada aspek yang relevan)

Tweet: rizieq pengikutnya ternak akun disosmed jangan heran akun twitter diserbu pasukan caci maki grining face with smile eye face screaming fear face screaming fear",Ahok-Djarot,"[0.7, 0.2, 0.1]"
435,wasekjen mui nilai video kampanye ahokdjarot suduntukan umat islam,Ahok-Djarot,"[0.05, 0.05, 0.9]"
436,kasih imingiming kjl orangtua ahokdjarot jangan menipu lansia,Ahok-Djarot,"[0.05, 0.05, 0.9]"
437,tidak usah mikir coblos sebelah kiri face with stuckout tounges face with stuckout tounges victory hand,Ahok-Djarot,"[0.85, 0.1, 0.05]"
438,video kampanye ahokdjarot hancurkan kebhinekaan,Ahok-Djarot,"[0.05, 0.05, 0.9]"
NA,"alien menyerang indonesia
(Tidak ada aspek yang relevan)

Tweet: lulung menyampah timses anies sandi gara gara takut kena semprot ahok face with tears of joy face with stuckout tounges",Anies-Sandi,"[0.1, 0.2, 0.7]"
445,timses anies mengomongnya sok kayak motivator sudah ahok terbaik gubernur lihat hasil kerjanya deh,Anies-Sandi,"[0.1, 0.2, 0.7]"
452,pemenang sesungguhnya harus mengalah jakarta tidak pecah politik sara brutal,Ahok-Djarot,"[0.4, 0.5, 0.1]"
453,hujan sembako ahokdjarot sedekah aniessandi,Ahok-Djarot,"[0.2, 0.5, 0.3]"
454,dalam hitungan pemenang sesungguhnya dalam tapi harus mengalah kepentingan nasional,Ahok-Djarot,"[0.7, 0.2, 0.1]"
455,terima kasih ahok,Ahok-Djarot,"[0.95, 0.05, 0.0]"
456,terkejut ahok kalah dalam versi quick count tidak apaapa keren menginspiras,Ahok-Djarot,"[0.7, 0.2, 0.1]"
459,melihat harapan ahok menyelamatkan nkri tikus berdasi,Ahok-Djarot,"[0.9, 0.05, 0.05]"
460,selamat istirahat ronde melawan penjahat menang,Ahok-Djarot,"[0.8, 0.15, 0.05]"
461,kekuasaan tuhan kasih tuhan ambil bangga memilih ahok,Ahok-Djarot,"[0.9, 0.05, 0.05]"
462,1 kerja sudah terbukti diomongin kenyataan 1 nya menteri dipecat apalagi,Ahok-Djarot,"[0.85, 0.1, 0.05]"
462,1 kerja sudah terbukti diomongin kenyataan 1 nya menteri dipecat apalagi,Anies-Sandi,"[0.05, 0.1, 0.85]"
463,tidak apaapa ahok kalah sedikit aman coba ahok menang calo akhirat ribet teriakteriak monas,Ahok-Djarot,"[0.05, 0.1, 0.85]"
465,artis pendukung ahok selamati rekannya pendukung anies,Ahok-Djarot,"[0.1, 0.8, 0.1]"
465,artis pendukung ahok selamati rekannya pendukung anies,Anies-Sandi,"[0.1, 0.8, 0.1]"
471,pluit pilih ahok kerjanya bukan etnis,Ahok-Djarot,"[0.9, 0.05, 0.05]"
473,nyoblos ahok tersenyum,Ahok-Djarot,"[0.9, 0.05, 0.05]"
474,bekasitangerangbogordepok dihimbau mencoblos no3jangan no2 dan dki coblos no2,Anies-Sandi,"[0.8, 0.15, 0.05]"
474,bekasitangerangbogordepok dihimbau mencoblos no3jangan no2 dan dki coblos no2,Ahok-Djarot,"[0.35, 0.3, 0.35]"
475,selamat pagi salam 2 jari,Ahok-Djarot,"[0.9, 0.05, 0.05]"
476,mari berdoa hati bersih coblos paslon 2 berdoa dimulai,Ahok-Djarot,"[0.9, 0.05, 0.05]"
477,sultra tetapi dukung ahok djarot gubdki jakarta,Ahok-Djarot,"[0.95, 0.05, 0.0]"
480,said aqil djarot sejalan nu,Ahok-Djarot,"[0.9, 0.05, 0.05]"
482,3 menuju provinsi jambi mengaminkan tuit moga purnama dan hidayat terpilih,Ahok-Djarot,"[0.9, 0.1, 0.0]"
483,iwan fals pilih ahok djarottahu kan konsistennya iwan fals melawan korupsi,Ahok-Djarot,"[0.95, 0.05, 0.0]"
487,pelajaran kesabaran invisible djarot,Ahok-Djarot,"[0.2, 0.6, 0.2]"
488,pendapat ahok pemimpin hebat tuhan utus indonesia,Ahok-Djarot,"[0.98, 0.02, 0.0]"
489,gantungan kunci ahok model,Ahok-Djarot,"[0.15, 0.8, 0.05]"
493,djarot ucapkan terima kasih syukuran ahok dipenjara,Ahok-Djarot,"[0.0, 0.05, 0.95]"
494,mencintaimu ahok and djarot,Ahok-Djarot,"[0.99, 0.01, 0.0]"
495,doaku menyertai jakarta 2017 basukibtp,Ahok-Djarot,"[0.9, 0.1, 0.0]"
496,1000 lilin ahok,Ahok-Djarot,"[0.95, 0.05, 0.0]"
499,tugu proklamasi dibawah sinar purnama,Ahok-Djarot,"[0.7, 0.2, 0.1]"
500,ntt ahok basukibtp,Ahok-Djarot,"[0.85, 0.15, 0.0]"
501,manado 1000 lilin harga mati,Ahok-Djarot,"[0.9, 0.1, 0.0]"
502,1000 lilin ahok manado,Ahok-Djarot,"[0.95, 0.05, 0.0]"
504,sejuta lilin keadilan,Ahok-Djarot,"[0.9, 0.1, 0.0]"
505,semoga bisa menyelesaikan tugas negaranya oktober pas pelantikan gubernur apbn tidak diganggu2 amin,Ahok-Djarot,"[0.85, 0.15, 0.0]"
506,salam sujud dan hormat djarot khabarnya penangguhan tahanan ahok setujuin dan malam ahok pulang,Ahok-Djarot,"[0.98, 0.02, 0.0]"
508,dukungan doa dan pemasangan sejuta lilin ahok manado indonesia,Ahok-Djarot,"[0.95, 0.05, 0.0]"
511,semangat djarot doa menyertaimu,Ahok-Djarot,"[0.9, 0.1, 0.0]"
513,orangorang bercerita batman dan robbin melindungi jakarta,Ahok-Djarot,"[0.85, 0.15, 0.0]"
515,dukungan doa dan pemasangan lilin ahok manado indonesia,Ahok-Djarot,"[0.95, 0.05, 0.0]"
516,jerih lelahmu memperjuangkan bangsa korupsi dan menegakkan kebenaran diperhitungkan tuhan gbu,Ahok-Djarot,"[0.9, 0.1, 0.0]"
517,tuhan dan keluargakami ahok,Ahok-Djarot,"[0.85, 0.15, 0.0]"
518,semangat djarot air matamu terkenang air mata menandakan kecintaanmu indonesia,Ahok-Djarot,"[0.95, 0.05, 0.0]"
NA,"Tweet: bukan sejarah
(Tidak ada aspek yang relevan)

Tweet: demam karangan bunga dukung ahokdjarot menjalar hingga siantar",Ahok-Djarot,"[0.9, 0.1, 0.0]"
523,tidak pemimpin indonesia sebaik jujur tegas dan kerja nyata ahok djarod is best,Ahok-Djarot,"[0.95, 0.05, 0.0]"
NA,"integrasi rusun pasar dan bioskop rakyat ditunggu kelanjutannya dibawah gubernur
(Tidak ada aspek yang relevan)

Tweet: hampir malam sekeluarga balai kota anak lihat bunga monas",Ahok-Djarot,"[0.6, 0.4, 0.0]"
526,ribuan bunga,Ahok-Djarot,"[0.1, 0.8, 0.1]"
527,dihati masuk bui pecatan menteri bloon,Anies-Sandi,"[0.0, 0.05, 0.95]"
528,indonesia harum bunga ungkapan seribu bahasa cinta,Ahok-Djarot,"[0.9, 0.1, 0.0]"
529,bukan abal-abal kantor balai kota jakarta,Ahok-Djarot,"[0.8, 0.2, 0.0]"
530,balaikota dki jakarta dan kehabisan katakata,Ahok-Djarot,"[0.7, 0.3, 0.0]"
NA,"bukan jakarta tapi medan
(Tidak ada aspek yang relevan)

Tweet: karangan bunga ahok kota kecil indah",Ahok-Djarot,"[0.85, 0.15, 0.0]"
533,pemenang sejati pemenang hati rakyat sudah kalah masih bisa datangkan rejeki tukang bungapak,Ahok-Djarot,"[0.95, 0.05, 0.0]"
534,dan djarot semangat sehat-sehat semoga diakhir jabatan masyarakat dki sadar pemimpin,Ahok-Djarot,"[0.9, 0.1, 0.0]"
535,abang keren tuhan berkati dan berkati abang,Ahok-Djarot,"[0.95, 0.05, 0.0]"
536,balaikota masih rame kiriman bunga masih mengalir dan,Ahok-Djarot,"[0.1, 0.8, 0.1]"
537,wisata balai kota mumpung gubernurnya masih ahok riang gembira dan gratis penuhnya,Ahok-Djarot,"[0.9, 0.1, 0.0]"
NA,"ide gila
(Tidak ada aspek yang relevan)

Tweet: allah orang-orang benar subhanallah
(Tidak ada aspek yang relevan)

Tweet: unik karangan bunga gubernur dki jakarta badja viral medsos salah satunya",Ahok-Djarot,"[0.6, 0.4, 0.0]"
542,tuhan sayang jakarta ahokdjarot ahokdjarot kalah masih marah ahokdjarot menang jakarta terima kasih,Ahok-Djarot,"[0.8, 0.15, 0.05]"
545,heboh papan bunga ahok,Ahok-Djarot,"[0.1, 0.8, 0.1]"
547,karangan bunga dan antrian foto il phenomenon kayaknya figur indonesia,Ahok-Djarot,"[0.3, 0.6, 0.1]"
549,karangan bunga ucapan terimakasih masyarakat monas,Ahok-Djarot,"[0.9, 0.1, 0.0]"
551,gusur jutaan rakyat,Ahok-Djarot,"[0.0, 0.1, 0.9]"
552,anies unggul pemilih muslim ahok kaum pendidikan totorqq,Anies-Sandi,"[0.7, 0.2, 0.1]"
552,anies unggul pemilih muslim ahok kaum pendidikan totorqq,Ahok-Djarot,"[0.2, 0.7, 0.1]"
557,tidak jokowi trophy trophy oke basukibtp dukung 100,Ahok-Djarot,"[1.0, 0.0, 0.0]"
563,anies dapat respon negatif netizenmakin emosianahy hafalanbadja oke smiling face with sunglasses smiling face with sunglasses victory hand,Anies-Sandi,"[0.0, 0.1, 0.9]"
564,kekalahan basuki tjahaja purnamadjarot saiful hidayat pilkada dki jakarta tidak mempengaruhi elektabilitas pdi victory hand,Ahok-Djarot,"[0.1, 0.8, 0.1]"
565,percaya cuaca pilkada dki serta kontribusi positif ahokdjarot 2 victory hand victory hand,Ahok-Djarot,"[0.95, 0.05, 0.0]"
566,tompi ahokdjarot victory hand victory hand lakukan perubahan positif nih buktinya,Ahok-Djarot,"[0.95, 0.05, 0.0]"
567,positif pdip usung ahokdjarot pilkada dki 2017 victory hand suara nasional,Ahok-Djarot,"[0.95, 0.05, 0.0]"
568,kalah jujur baik menang curang heavy check mark heavy check mark initerjadi pilkada dkimakanya masih iri tidak terima ahok,Ahok-Djarot,"[0.8, 0.1, 0.1]"
569,kalah pilkada dki ahok djarot dapat karangan bunga simpati teruji dan terukur victory hand victory hand anies sandi menang dapat bunga dp 0,Ahok-Djarot,"[0.85, 0.15, 0.0]"
570,ahokdjarot kalah dalam pilkada tapi menang dalam menjaga integritas berdemokrasi pancasila bangga smiling face with hearteyes,Ahok-Djarot,"[0.95, 0.05, 0.0]"
581,victory hand victory hand terbukti berkinerja bagus bersih anti korupsi memperjuangkan keadilan,Ahok-Djarot,"[0.9, 0.1, 0.0]"
583,2 victory hand at toba dream,Ahok-Djarot,"[0.0, 1.0, 0.0]"
584,ahokdjarot victory hand victory hand meroket,Ahok-Djarot,"[0.95, 0.05, 0.0]"
586,walaupun cobaan menimpa ahok mundur 1 langkah maju 1000 langkah menjadikan jakarta maju trophy,Ahok-Djarot,"[0.9, 0.1, 0.0]"
588,jakarta tidak butuh gubernur pandai bermain kata-kata jakarta butuh gubernur nyata victory hand victory hand,Anies-Sandi,"[0.0, 0.1, 0.9]"
589,siaran ahok grining face with smile eye,Ahok-Djarot,"[0.85, 0.15, 0.0]"
590,ahok net ahok talkshow,Ahok-Djarot,"[0.0, 1.0, 0.0]"
592,babe pilih nomor 2 victory hand victory hand victory hand basukibtp kepala soang,Ahok-Djarot,"[0.8, 0.2, 0.0]"
593,hasil kerja nyatahasil kerja sudah terselesaikan tidak pakai janji2 lagitinggal meneruskan victory hand folded hands fire,Ahok-Djarot,"[0.95, 0.05, 0.0]"
596,ahok jarot bisa membereskan jakarta folded hands folded hands bukan calon mengkhayal jualan kipas,Ahok-Djarot,"[0.9, 0.1, 0.0]"
597,program ahokdjarot victory hand victory hand ajak baca selengkapnya,Ahok-Djarot,"[0.7, 0.3, 0.0]"
598,ala ustad cang haris pilih victory hand jangan lupa 2 pilih islami asli berakhlaq dan sudah haji haji djarot,Ahok-Djarot,"[0.9, 0.1, 0.0]"
604,daftar rumah jakarta dp nya 0rp tidak terealisasi tanggung janji akhirat,Anies-Sandi,"[0.0, 0.1, 0.9]"
606,precariat kayak dp rumah 0 lumayan pasti tagih,Anies-Sandi,"[0.05, 0.85, 0.1]"
609,kalo tagih program dp 0 aniessandi,Anies-Sandi,"[0.1, 0.8, 0.1]"
610,kerjangobrol ketua rw komplek rumah teman super maksa pilih anies janji 3 milyar,Anies-Sandi,"[0.0, 0.1, 0.9]"
612,jenazah ditolak habis solat diusir dagang usir agama jualannya politik mantavvv jiwa,Ahok-Djarot,"[0.0, 0.05, 0.95]"
613,tapi lawan ahok tidak baik buruk track record komitmen memberantas korupsi nihil,Agus-Sylvi,"[0.0, 0.05, 0.95]"
614,mungkin maksud anies prostitusi dan perjudian kalijodo harus tertata rapi,Anies-Sandi,"[0.05, 0.15, 0.8]"
616,kan tenang team sukses masih kerja bagi-bagi bunga,Agus-Sylvi,"[0.05, 0.15, 0.8]"
617,terlalu tidak bisa diaplikasikan program2 paslon 3 bahkan cenderung tidak bisa menyambung dalam bahasa teknisnya sangat prihatin,Anies-Sandi,"[0.0, 0.05, 0.95]"
619,anis persis kayak jualan sabun wangi dipasar mengomong pintar tapi tidak mandi,Anies-Sandi,"[0.0, 0.05, 0.95]"
630,lho lagu aniessandi menjiplak nyanyian yahudi,Anies-Sandi,"[0.0, 0.0, 1.0]"
635,pelatihan okoce sabun almaidah,Anies-Sandi,"[0.0, 1.0, 0.0]"
636,jangan kotori balai kota karangan bunga,Ahok-Djarot,"[0.0, 0.0, 1.0]"
641,surat kocak anies,Anies-Sandi,"[0.1, 0.2, 0.7]"
644,aniessandi dinilai loyo sehingga berpotensi dikangkangi ormas garis keras,Anies-Sandi,"[0.05, 0.15, 0.8]"
646,program ahok dibatalkan anies aniessandi ahok djarot,Ahok-Djarot,"[0.1, 0.2, 0.7]"
646,program ahok dibatalkan anies aniessandi ahok djarot,Anies-Sandi,"[0.2, 0.6, 0.2]"
650,menyalahkan sikap tak paham aturan gubernur,Ahok-Djarot,"[0.05, 0.15, 0.8]"
651,program aniessandi dianggap menyulitkan,Anies-Sandi,"[0.05, 0.15, 0.8]"
653,pendukung tim melakukan menebar fitnah kemenangan anies,Anies-Sandi,"[0.1, 0.2, 0.7]"
654,sedikit tidak menjanjikan rumah dp 0 berbentuk rumah berbentuk horisontal,Anies-Sandi,"[0.05, 0.15, 0.8]"
655,sistem amankan apbd ahok sudah berjalan jangan dihilangkan pasti jka utak utik,Ahok-Djarot,"[0.8, 0.15, 0.05]"
661,nih om potong telinga,Ahok-Djarot,"[0.05, 0.85, 0.1]"
662,mampu beretorika sangat indah dp0 bayar 6 cicilan lumayan dan rumah susun,Anies-Sandi,"[0.1, 0.8, 0.1]"
663,aniessandi pimpin ibu kota fpi bertaring,Anies-Sandi,"[0.05, 0.15, 0.8]"
665,dp 0 beda dp 0 rupiah bukannya 0 0 350jt kan 0 rupiah atau beda,Anies-Sandi,"[0.05, 0.75, 0.2]"
668,kadang lucu memilih tidak tapi nagih rumah dp0 situ sehat dan waras,Anies-Sandi,"[0.05, 0.15, 0.8]"
669,kasihan anti reklamasi tapi diteruskan ayo dapat uang bapak2 gubernur wagub jakarta,Anies-Sandi,"[0.05, 0.1, 0.85]"
670,saran merealisir transportasi terintegrasi tiket rp5000 seyogianya dibicarakan organda mati,Anies-Sandi,"[0.1, 0.7, 0.2]"
671,menyambut kemenangan alumni212 mencukur rambut ramai2 bersolawat duh,Anies-Sandi,"[0.1, 0.7, 0.2]"
672,penting janji2 rumah dp 0 dan bantuan modal cepat cairkan kalo bohong asset2 harus dijual rakyat komitmen,Anies-Sandi,"[0.05, 0.2, 0.75]"
673,prabowo terima kasih habib rizieq,Anies-Sandi,"[0.8, 0.15, 0.05]"
676,potong payudarasusu menang hahah hitz wkwkwk,Ahok-Djarot,"[0.05, 0.1, 0.85]"
677,prabowo subianto amin rais ayatollah indonesia aburizal bakrie mentor arsitek pemenangan,Anies-Sandi,"[0.85, 0.1, 0.05]"
678,kasus bukan urusan timses tapi urusan umat islam sedunia aparat penegak hukum indonesia,Ahok-Djarot,"[0.1, 0.8, 0.1]"
679,menang pendukungnya puji syukur kalah pendukungnya nangisgak kbayang kalo anies kalah aksi2 demo,Anies-Sandi,"[0.05, 0.2, 0.75]"
680,bismillah beli rumah dp 0 awas program tidak jalan,Anies-Sandi,"[0.2, 0.2, 0.6]"
684,andai ahok muslim pasti menang,Ahok-Djarot,"[0.1, 0.6, 0.3]"
685,ente kafirun menantang laskar cari ente,Ahok-Djarot,"[0.0, 0.05, 0.95]"
689,sangat buruknya kelakuan pndukung ceramah politik masjid takbir pengusiran djarot masjid,Ahok-Djarot,"[0.8, 0.15, 0.05]"
692,kubu aniessandi serukan stop politisasi kebhinekaan,Anies-Sandi,"[0.85, 0.1, 0.05]"
699,kota jakarta pks papua berkoalisi dukung gubernur kristen,Ahok-Djarot,"[0.1, 0.8, 0.1]"
700,tulisan mencoba membranding pluralis tapi konseptualnya absurd banget,Ahok-Djarot,"[0.05, 0.15, 0.8]"
701,ahok menistakan agama menang pilkada logika timses,Ahok-Djarot,"[0.05, 0.05, 0.9]"
703,jangan jiplak program hasil bikinan pendukung penista agama,Ahok-Djarot,"[0.05, 0.05, 0.9]"
706,karangan bunganya ahokdjarot doang nih anissandi grining face with smile eye,Ahok-Djarot,"[0.1, 0.8, 0.1]"
707,anies sandi menang pilkada dki mungkin blusukan memakai heli ujung kulon atau papua grining face with smile eye,Anies-Sandi,"[0.1, 0.2, 0.7]"
708,lucunya pilkada dki ahokdjarot kalah mendapatkan simpati masyarakat dibandingkan kemenangan aniessandi,Ahok-Djarot,"[0.1, 0.2, 0.7]"
709,kalo ahok kalah aniessandi menang jakarta rukun koruptornya grining face with smile eye grining face with smile eye lying face lying face,Ahok-Djarot,"[0.1, 0.8, 0.1]"
710,berita badja rencana ahok menang atau kalah berita aniessandi kecurangan bisa mengalahkan,Ahok-Djarot,"[0.1, 0.8, 0.1]"
711,anies sandi kalah debat final pilkada dki via,Anies-Sandi,"[0.1, 0.2, 0.7]"
712,kalo kalah pasti badja berbuat curang picik grimacing face prabowo aniessandi menang pilkada dki tidak dicurangi,Ahok-Djarot,"[0.05, 0.05, 0.9]"
713,kampanye sandi cianjur anies dukungan aher hhmm jabar siap2 dilanda aniessandi 2018 zippermouth face siap2 kalah pilkada,Anies-Sandi,"[0.1, 0.2, 0.7]"
714,pilkada panitianya pakai kaos salam panitia tim pemenangan aniessandi sudah main licik masih kalah,Anies-Sandi,"[0.05, 0.05, 0.9]"
715,ahy kalah pilkada dki putaran 1 menuju putaran 2 aniessandi diserang habishabisan buzzer2 ahox,Agus-Sylvi,"[0.1, 0.2, 0.7]"
716,aniessandi kalah pindah nyalon kab bogor kayaknya cocok nih bogor butuh entrepreneurship and education,Anies-Sandi,"[0.1, 0.2, 0.7]"
717,kekuatan partai2 jatim mei 2017 paska pilkada dki perhatikan partai pendukung aniessandi turun,Anies-Sandi,"[0.1, 0.2, 0.7]"
718,anies sandi menang pilkada dki,Anies-Sandi,"[0.7, 0.2, 0.1]"
719,cek kaos pendukung aniessandikaos2 provokatif dipakai pilkada dki dipakai dalam syukuran dan bicara rekonsiliasi,Anies-Sandi,"[0.1, 0.2, 0.7]"
720,bilang anies sandi menang pilkada dki menang visi misi dan program jakarta boleh zippermouth face,Anies-Sandi,"[0.1, 0.2, 0.7]"
721,paslon 3 curang kampanye masuk keluar masuk masjid musolah kampanye politik pilkadatiap pengajian bagi-bagi duit,Anies-Sandi,"[0.05, 0.05, 0.9]"
722,dp 0 angsuran 30th program sengsarain cagub 5 periode berikutnya kabur gubenur babak belur,Anies-Sandi,"[0.05, 0.05, 0.9]"
723,ditunggu konfirmasinya bini muda jangan ngeles,Anies-Sandi,"[0.05, 0.15, 0.8]"
724,fitnah nih menteri pendidikan binimuda duh kau aspal anies sibuk urus istri muda,Anies-Sandi,"[0.0, 0.05, 0.95]"
725,artis bor sumur ngebor lagimulai kaku tangannya oke hand,Agus-Sylvi,"[0.1, 0.2, 0.7]"
726,dan nginulpun terdiam face without mouth salam,Ahok-Djarot,"[0.05, 0.15, 0.8]"
727,wajah politik santun penuh manies bertabur wacana dusta dan sandiwara,Anies-Sandi,"[0.0, 0.05, 0.95]"
735,hhahahaa atau okengoceh,Anies-Sandi,"[0.05, 0.1, 0.85]"
737,cagub kerja vs cagub wacana cagub fakta vs cagub dusta,Ahok-Djarot,"[0.85, 0.1, 0.05]"
737,cagub kerja vs cagub wacana cagub fakta vs cagub dusta,Anies-Sandi,"[0.05, 0.1, 0.85]"
740,oke oke oke mart lama-lama oke jek hahaha ogah kerja ogah capek,Anies-Sandi,"[0.05, 0.05, 0.9]"
741,bos bisa pergi pasang kayak kebijakan reklamasi,Ahok-Djarot,"[0.05, 0.15, 0.8]"
742,ahok 100 masuk akal anies 100 manismanis bullshit,Ahok-Djarot,"[0.9, 0.1, 0.0]"
742,ahok 100 masuk akal anies 100 manismanis bullshit,Anies-Sandi,"[0.0, 0.1, 0.9]"
751,yakin pasangan kemajuan dan kesejukan jakarta,Anies-Sandi,"[0.9, 0.1, 0.0]"
752,kpu aniessandi unggul jakarta,Anies-Sandi,"[0.85, 0.15, 0.0]"
753,fahri harapkan aniessandi loyal jokowi,Anies-Sandi,"[0.1, 0.8, 0.1]"
754,anies sandi gubetnur selamat semoga amanah dan istikamah janji janjinya amien robbal allamin,Anies-Sandi,"[0.95, 0.05, 0.0]"
755,anies sudah menang tko ahok,Anies-Sandi,"[0.9, 0.1, 0.0]"
755,anies sudah menang tko ahok,Ahok-Djarot,"[0.05, 0.15, 0.8]"
756,selamat pasangan 3 anies sandi mari tingkatkan persatuan indonesia,Anies-Sandi,"[0.9, 0.1, 0.0]"
758,mayanlah pks kepala dinas pks jamin aniessandi tak bedakan jakarta,Anies-Sandi,"[0.6, 0.3, 0.1]"
759,macam-macam keramaian pilkada dki potong nenen jago ngeles ramalan anyway selamat aniessandi,Anies-Sandi,"[0.8, 0.15, 0.05]"
760,unggul 58 dalam perhitungan suara pilgub dki 2017 versi quick count lembaga survei,Anies-Sandi,"[0.85, 0.15, 0.0]"
761,Tweet: sudah netizen tubirnya sudah anis sandi kan deh menang nih sudah jangan tubir mulu,Anies-Sandi,"[0.9, 0.1, 0.0]"
762,jakarta gubernur selamat dan jangan lupa jalankan janji janji manisnya,Anies-Sandi,"[0.8, 0.2, 0.0]"
763,selamat dan sukses gubernur dan gubernur jakarta,Anies-Sandi,"[0.95, 0.05, 0.0]"
764,alhamdulillah keren mancarli aman lancar terkendali terima kasih jakarta sudah berikan menarik selamat gubwagub terpilih,Anies-Sandi,"[0.95, 0.05, 0.0]"
765,tugas mas dan bang semoga amanah mewujudkan janji dan jakarta,Anies-Sandi,"[0.85, 0.15, 0.0]"
766,enak jakarta rumah dp 0 kemana2 5,Anies-Sandi,"[0.9, 0.1, 0.0]"
767,selamat pasangan 3 anies sandi duren selatan,Anies-Sandi,"[0.95, 0.05, 0.0]"
768,selamat kemenangan semoga bisa maju dki,Anies-Sandi,"[0.9, 0.1, 0.0]"
