id,text,aspect_category,sentiment_prob
NA,"aneh dan makin aneh sesama umat sendiri di usir

Tweet: bagi2 sembako gratis tim itu melanggar pasal 73 ayat 1 uu no10 thn 2016

Tweet: mui sesalkan pemberian gelar sunan untuk ahok",Ahok-Djarot,"[0.0, 0.1, 0.9]"
NA,"kemungkinan yang saya lihat kalah di lebih besar daripada menang

Tweet: pengamat polisi terkesan berpihak pada ahok",Ahok-Djarot,"[0.1, 0.2, 0.7]"
331,kubu badja sindir anies soal spanduk jakarta bersyariah djarot,Ahok-Djarot,"[0.1, 0.8, 0.1]"
332,virallbocah ini injak2 baju kotak2 karena merasa kecewa,Ahok-Djarot,"[0.0, 0.1, 0.9]"
333,turun pangkat saja jakarta tidak butuh penista agama seperti kamu iya kamu,Ahok-Djarot,"[0.0, 0.1, 0.9]"
334,mulut semakin jorok itu pertanda suara anies semakin kuat di,Ahok-Djarot,"[0.1, 0.2, 0.7]"
335,jika pkb dukung di putaran ke2 maka siapsiap saja ditinggalkan pemilih umat islam di pemilu 2019,Ahok-Djarot,"[0.1, 0.2, 0.7]"
336,waduh ahokdjarot gunakan apbd untuk alat kampanye putaran kedua,Ahok-Djarot,"[0.0, 0.1, 0.9]"
337,sedihnya hari ini indonesia hanya sebatas jakarta bhinneka hanya sebatas soal ahok semata,Ahok-Djarot,"[0.1, 0.2, 0.7]"
338,pak djarot menangis pimpin ada apa ya cek,Ahok-Djarot,"[0.1, 0.8, 0.1]"
339,kami sangat rasa kehilangan bapak ahok,Ahok-Djarot,"[0.9, 0.1, 0.0]"
340,ohh jadi mereka itu tertib karena ya terus ada gub baru mereka tidak tertib lagi,Ahok-Djarot,"[0.7, 0.2, 0.1]"
341,kafirrrrrr dan menista ya iqra iqra iqra,Ahok-Djarot,"[0.05, 0.05, 0.9]"
342,lihat raut wajah bpk djarot bikin miris sabar kuatkan,Ahok-Djarot,"[0.1, 0.2, 0.7]"
344,orang2 tidak tahu diriikut pakai sarana umum tapi hina gubernurnya sendiri,Ahok-Djarot,"[0.8, 0.1, 0.1]"
349,ada tangis sedih pak djarot pd yg dipimpin di balai kota cek,Ahok-Djarot,"[0.1, 0.2, 0.7]"
350,lebih mulia buruh di sidoarjo dari pada buruh yang demo dan bakar2 karangan bunga pemberian masyarakat untuk pak,Ahok-Djarot,"[0.85, 0.1, 0.05]"
352,buahahahhaha emang siapa yang merayakan bisa gak pendukungmu merayakan tanpa di bayar,Anies-Sandi,"[0.05, 0.1, 0.85]"
353,saksi ahokdjarot tolak tandatangani rekapitulasi suara pilkada,Ahok-Djarot,"[0.05, 0.15, 0.8]"
354,bagaimana dengan pak mereka khususnya di abused tiap hari oleh kaum islamist radicals,Ahok-Djarot,"[0.85, 0.1, 0.05]"
355,deddy corbuzier sindir karangan bunga ahok,Ahok-Djarot,"[0.05, 0.15, 0.8]"
357,takjub sebegitu besarnya cinta warga dki pada geli sama kalimatkalimat dalam,Ahok-Djarot,"[0.8, 0.1, 0.1]"
359,salah satu faktor kekalahan kita adalah kurang kompak dalam memukul balik isu agama,Ahok-Djarot,"[0.05, 0.15, 0.8]"
360,untuk yang menang kerja aja dulu jangan banyak nuntut belom belom kok banyak maunya,Anies-Sandi,"[0.05, 0.1, 0.85]"
361,enak sih nanti gubernur baru ini tinggal terima rapi,Anies-Sandi,"[0.8, 0.15, 0.05]"
362,bukti begtiu dicintai warganyanamun kalah terhornat karna kelicikan yang menjijikan dari lawanya,Ahok-Djarot,"[0.85, 0.1, 0.05]"
363,makin stress dipikiran cuma duit itung 4000 bunga x rp 200000 udah berapa dananya tapi cinta ke melebihi materi,Ahok-Djarot,"[0.75, 0.2, 0.05]"
364,saya sarankan di dpr bikin pansus karangan bunga atau undang lsm untuk bentuk tim pencari fakta karangan bunga dari pada jadi gila,Ahok-Djarot,"[0.1, 0.6, 0.3]"
365,karangan bunga yang sindir ahok djarot dirusak,Ahok-Djarot,"[0.6, 0.2, 0.2]"
366,sebentar lagi pada komen apa nih mas settingan pencitraan apa disuruh ahok lagi hahaha,Ahok-Djarot,"[0.05, 0.15, 0.8]"
367,kita gembira atas bunga2 buat kaga juga bahas2 soal as tapi kenapa yang benci tetep fokus sama yaaa perhatian kalian,Ahok-Djarot,"[0.7, 0.2, 0.1]"
368,para pendukung yang menang pada stres ni ya melihat kembang ke ahokdjarot hati rakyat tidak bisa dibohongi menanglah karena menang,Ahok-Djarot,"[0.8, 0.15, 0.05]"
369,mungkin seperti ini ya rasanya dipaksa putuslantas dikawin paksa sama bandot bini 5susah move onnyah,Ahok-Djarot,"[0.7, 0.2, 0.1]"
370,kira kira kalau karangan bunga ahokdjarot nyasar ke rumah anis orang orang bakal ngomong apa ya,Ahok-Djarot,"[0.2, 0.7, 0.1]"
371,tidak masuk muri mungkin bisa diusulkan masuk,Ahok-Djarot,"[0.8, 0.15, 0.05]"
372,wah galon nya banyak pak saingan ni ye sama bunganya pak,Ahok-Djarot,"[0.2, 0.7, 0.1]"
373,dalam catatan sejarah dunia baru cuma yang kalah kebanjiran bunga,Ahok-Djarot,"[0.85, 0.1, 0.05]"
374,hati hati komentar tentang ujung2nya anda dituduh nyinyir,Ahok-Djarot,"[0.1, 0.7, 0.2]"
375,tukang karangan bunga yang tidak pilih ahok apa masih terima orderan masa mau buatin bunga buat orang kapir,Ahok-Djarot,"[0.7, 0.2, 0.1]"
376,jakarta tanpa pak ahok bagaikan bis tanpa om telolet om,Ahok-Djarot,"[0.9, 0.05, 0.05]"
377,yang dilantik oktober nanti bisa kayak gini gak,Anies-Sandi,"[0.05, 0.15, 0.8]"
378,yang menang pilkada itu yg kebanjiran ucapan selamat dan karangan bunga fenomena alam,Ahok-Djarot,"[0.05, 0.15, 0.8]"
379,kiriman bunga ke 2600 mereka masih nyinyir kalau sudah 7 juta mereka pasti pingsan semua,Ahok-Djarot,"[0.85, 0.1, 0.05]"
380,biarlah mereka menghibur diriwkkwwkkwk,Ahok-Djarot,"[0.05, 0.15, 0.8]"
381,Tweet: banyak yang mulai sakit jiwa karena warga lebih cinta kamis,Ahok-Djarot,"[0.9, 0.05, 0.05]"
382,kalahpun masih juga jadi sasaran kreator hoax,Ahok-Djarot,"[0.7, 0.2, 0.1]"
383,daripada kirim karangan bunga mending bikin acara bagi bagi sembako,Ahok-Djarot,"[0.15, 0.3, 0.55]"
384,ahok bukan penista agama tapi dinistakan oleh orang yang mengaku beragama,Ahok-Djarot,"[0.9, 0.05, 0.05]"
385,yang di dalam balaikota seperti di dalam museum di paris yang mau moto lukisan monalisa,Ahok-Djarot,"[0.7, 0.2, 0.1]"
387,haha kayaknya sebentar lagi ada banyak bunga tandingan nih,Anies-Sandi,"[0.1, 0.8, 0.1]"
389,stress guberner yang didukung tidak diharapkan sama warga jakarta,Anies-Sandi,"[0.1, 0.2, 0.7]"
390,gak murah nih jika ahok bukan gubenur kesayangan warga jakarta emang siapa mau buang2 duit untuk beginian,Ahok-Djarot,"[0.9, 0.05, 0.05]"
391,ya ampun pak rasanya kok sesek yah dada ini ngelawan bangsa sendiri apalagi masalahnya issue sara tak terganti,Ahok-Djarot,"[0.7, 0.2, 0.1]"
392,karangan bunga yang dikarangkarang untuk sungguh kegilaan pasca kegilaan tuntutan jpu kasus,Ahok-Djarot,"[0.1, 0.2, 0.7]"
393,apakah kafir itu tidak berlaku lagi jika,Ahok-Djarot,"[0.7, 0.2, 0.1]"
394,untuk pembenci pak basuki benci boleh goblok jangan,Ahok-Djarot,"[0.9, 0.05, 0.05]"
395,pengamat cara yang digunakan untuk jungkalkan ahokdjarot mirip strategi isis,Ahok-Djarot,"[0.9, 0.05, 0.05]"
396,yang simpatik aja segini yang ga simpatik seberapa yak,Ahok-Djarot,"[0.1, 0.8, 0.1]"
397,lambang matinya akal waras di indonesia ketika fitnah mengendalikan kita,Ahok-Djarot,"[0.7, 0.2, 0.1]"
398,membuktikan bahwa tak selamanya mantan itu digantikan dengan yang lebih baik,Ahok-Djarot,"[0.7, 0.2, 0.1]"
400,sederhana aja kan ya orang yang mempertanyakan soal susah move on berarti cuma yang sok skeptis dan tim kontra ahok,Ahok-Djarot,"[0.7, 0.2, 0.1]"
402,ancam polisikan sutradara video rasis kampanye ahokdjarot minta bayaran sesuai kontrak,Ahok-Djarot,"[0.05, 0.15, 0.8]"
406,pilkada dki 2017 itu sangat rasis dan agamis buktinya ras china pilih ahok 100 dan pemeluk kristen pilih ahok 100,Ahok-Djarot,"[0.05, 0.1, 0.85]"
407,lholho ini kenapa pendukung ahok dp 0 teruntuk kaum dhuafa situ kan uangnya sudah banyak bomb,Ahok-Djarot,"[0.05, 0.15, 0.8]"
408,dulu tidak pernah terpecah belah tapi sejak ada orang asing terpecah broken heart,Ahok-Djarot,"[0.05, 0.1, 0.85]"
409,hahaha sudah tidak adil nih bangsa kalian masih mau milih no 2 cina hah speaknoevil,Ahok-Djarot,"[0.0, 0.05, 0.95]"
410,tidak akan diberi petunjuk orangorang zalim tetap haram pemimpin kafir fire fire,Ahok-Djarot,"[0.0, 0.05, 0.95]"
411,jangan sampai allah mengazab kalian wahai orang2 muslim yang memilih pemimpin kafir high voltage high voltage,Ahok-Djarot,"[0.0, 0.05, 0.95]"
412,saya tidak bisa move on sampai sekarang lihatin ahok djarot kalah slightly frowning face,Ahok-Djarot,"[0.85, 0.1, 0.05]"
413,masih baper tentang ahokdjarot disappointed face,Ahok-Djarot,"[0.8, 0.15, 0.05]"
414,bukan untuk memenangkan aniessandi tetapi untuk mengalahkan ahokdjarot tarik kesimpulannya sendiri yep,Anies-Sandi,"[0.1, 0.6, 0.3]"
414,bukan untuk memenangkan aniessandi tetapi untuk mengalahkan ahokdjarot tarik kesimpulannya sendiri yep,Ahok-Djarot,"[0.05, 0.1, 0.85]"
415,sembako murah ala timses ahokdjarot langgar uu pemilu suap suara model begini menghina kecerdasan warga,Ahok-Djarot,"[0.05, 0.1, 0.85]"
416,kok rasa2nya ahokdjarot bakal kalah ya gerakan dan tindakan paslon 3 gencar dan mengerikan face screaming in fear face screaming in fear,Ahok-Djarot,"[0.1, 0.2, 0.7]"
416,kok rasa2nya ahokdjarot bakal kalah ya gerakan dan tindakan paslon 3 gencar dan mengerikan face screaming in fear face screaming in fear,Anies-Sandi,"[0.05, 0.15, 0.8]"
417,itu yang ngomong jangan pilih ahok djarot pernah merasakan banjir tidak sih pouting face,Ahok-Djarot,"[0.8, 0.15, 0.05]"
419,tolong bapak gubernur knp sampai saat kjp anak saya tidak turun juga sudah hampir 4 bulan menjelang pilkada dki sampai sekarang confused face,Ahok-Djarot,"[0.05, 0.15, 0.8]"
420,kafir tetap haram pemimpin kafir fire fire fire fire,Ahok-Djarot,"[0.0, 0.05, 0.95]"
426,kalo bete ama m taufik boleh pilih nggak kak soooo pastiiii face with steam from nose face with steam from nose face with tears of joy smiling face with open mouth smiling eyes face with tears of joy grining face with smile eye victory hand,Anies-Sandi,"[0.8, 0.15, 0.05]"
427,anti korupkinerja kerja nyata kebersihan tata ruang kota jakartamakin baik weary face weary face,Ahok-Djarot,"[0.85, 0.1, 0.05]"
428,diberbagai survei debat dimenangkan paslon no 3 nih,Anies-Sandi,"[0.9, 0.1, 0.0]"
429,memilih paslon no 3 yang pernah gagal menjalankan tugas sebelumnya adalah melecehkan akal sehat,Anies-Sandi,"[0.0, 0.05, 0.95]"
430,mendadak santun toleran gini zippermouth face zippermouth face zippermouth face bukan gara deket tgl 19 april kan face with tears of joy face with tears of joy face with tears of joy,Ahok-Djarot,"[0.05, 0.15, 0.8]"
431,kemarin bilang tidak setuju syariah lah ini apa,Anies-Sandi,"[0.05, 0.15, 0.8]"
433,"Aspect: None
Sentiment: None

Tweet: apa yang kamu mau perangi kalau faktanya benar yang ada pengikutmu cuma bisa caci maki saja",Ahok-Djarot,"[0.05, 0.1, 0.85]"
434,rizieq minta pengikutnya untuk ternak akun disosmed jadi jangan heran kalau akun twitter tiba2 diserbu pasukan caci maki grining face with smile eye face screaming in fear face screaming in fear,Anies-Sandi,"[0.0, 0.1, 0.9]"
435,wasekjen mui nilai video kampanye ahokdjarot suduntukan umat islam,Ahok-Djarot,"[0.0, 0.05, 0.95]"
436,kasih imingiming kjl kepada orangtua ahokdjarot diminta jangan menipu lansia,Ahok-Djarot,"[0.0, 0.05, 0.95]"
442,mentang mentang nama belakangnya sama mau ambil keuntungan saja yang novel iya yang anies gak,Anies-Sandi,"[0.05, 0.15, 0.8]"
444,kampanyenya ngomong program ini program itu jadi mentri aja dipecat face with tears of joy mending liat yang udah ada hasil kerja ada deh,Anies-Sandi,"[0.05, 0.1, 0.85]"
445,timses anies ngomongnya sok kayak motivator udah ahok terbaik kok jadi gubernur liat hasil kerjanya aja deh,Anies-Sandi,"[0.05, 0.15, 0.8]"
449,unggul dalam memainkan isu dan strategi apalagi dalam isu sara serta matang dalam mengelola strategi musuh face with stuckout tounges,Agus-Sylvi,"[0.05, 0.1, 0.85]"
451,pdip perkuat kemenangan ahokdjarot,Ahok-Djarot,"[0.9, 0.1, 0.0]"
452,inilah pemenang yang sesungguhnya mereka harus mengalah agar jakarta tidak pecah oleh politik sara yang brutal dari pihak,Ahok-Djarot,"[0.85, 0.1, 0.05]"
453,hujan sembako dari ahokdjarot jadi sedekah bagi aniessandi,Ahok-Djarot,"[0.1, 0.4, 0.5]"
454,dalam hitungan saya pemenang sesungguhnya dalam adalah tapi mereka harus mengalah untuk kepentingan nasional,Ahok-Djarot,"[0.9, 0.05, 0.05]"
455,terima kasih pak ahok,Ahok-Djarot,"[0.95, 0.05, 0.0]"
456,sempat terkejut karena bapak ahok kalah dalam versi quick count tidak apaapa tetep keren terus ya pak tetap menginspiras,Ahok-Djarot,"[0.9, 0.05, 0.05]"
458,trimakasih pak atas kinerja bapak degan pak djarot dalam memimpin dki,Ahok-Djarot,"[0.95, 0.05, 0.0]"
459,melihat para harapan itu kembali hidup mereka akan jadi ahok masa depan menyelamatkan nkri dari tikus berdasi,Ahok-Djarot,"[0.9, 0.05, 0.05]"
460,selamat istirahat pak setelah ronde panjang melawan penjahat anda telah menang,Ahok-Djarot,"[0.9, 0.05, 0.05]"
461,kekuasaan itu tuhan yang kasih tuhan juga yang ambil saya bangga memilih pak ahok,Ahok-Djarot,"[0.9, 0.1, 0.0]"
462,yang 1 itu selama kerja sudah terbukti yang diomongin jadi kenyataan yang 1 nya jadi menteri aja dipecat apalagi ini,Ahok-Djarot,"[0.85, 0.15, 0.0]"
463,tidak apaapa ahok kalah supaya sedikit aman coba ahok menang calo akhirat pada ribet teriakteriak di monas,Ahok-Djarot,"[0.0, 0.1, 0.9]"
464,untuk bpk terima kasih untuk perjuanganmu selama 5 tahun terakhir kami akan terus mendukungmu terbang lebih tinggi lagi,Ahok-Djarot,"[0.95, 0.05, 0.0]"
465,artis pendukung ahok selamati rekannya pendukung anies,Ahok-Djarot,"[0.1, 0.8, 0.1]"
466,saatnya menerima gubernur baru terima kasih kepada gubernur lama sudahi perselisihan mari bersatu untuk maju,Ahok-Djarot,"[0.8, 0.2, 0.0]"
467,kepemimpinan bapak membuat saya bangga menjadi bagian dari pegawai pemerintahterimakasih pak,Ahok-Djarot,"[0.9, 0.1, 0.0]"
NA,"saya mendukungmu di pilkada ini dengan sepenuh hati semoga menang menang merdeka
*(Tidak ada aspek yang relevan yang teridentifikasi karena terlalu umum)*

Tweet: sangat mencintaimu pak menanglah dan lanjutkan
*(Tidak ada aspek yang relevan yang teridentifikasi karena terlalu umum)*

Tweet: unggul di tps 58 duri kosambi cengkareng
*(Tidak ada aspek yang relevan yang teridentifikasi karena tidak menyebutkan siapa yang unggul)*

Tweet: warga pluit kami pilih ahok karena kerjanya bukan satu etnis",Ahok-Djarot,"[0.85, 0.15, 0.0]"
472,selesai untuk beberapa waktu kami tetap setia,Ahok-Djarot,"[0.8, 0.2, 0.0]"
473,usai nyoblos ahok hanya tersenyum,Ahok-Djarot,"[0.1, 0.8, 0.1]"
474,warga bekasitangerangbogordepok dihimbau agar mencoblos no3jangan no2 dan bagi semua warga dki coblos no2,Anies-Sandi,"[0.9, 0.1, 0.0]"
475,selamat pagi salam 2 jari untuk,Ahok-Djarot,"[0.85, 0.15, 0.0]"
476,mari kita berdoa agar mereka semua dengan hati yang bersih coblos paslon no 2 berdoa dimulai,Ahok-Djarot,"[0.9, 0.1, 0.0]"
477,meski saya warga sultra tetapi saya dukung ahok djarot untuk gubdki jakarta,Ahok-Djarot,"[0.95, 0.05, 0.0]"
NA,"apa yang dicari pilih gubernur yang bisa mimpin jakarta bukan yang hanya omong kosong
*(Tidak ada aspek yang relevan yang teridentifikasi karena terlalu umum)*

Tweet: satu orang pemimpin yang tahu bagaimana cara memimpin adalah lebih baik dari pada seribu orang yang belajar kepemimpinan
*(Tidak ada aspek yang relevan yang teridentifikasi karena terlalu umum)*

Tweet: kh said aqil sebut djarot sejalan dengan nu",Ahok-Djarot,"[0.85, 0.15, 0.0]"
482,3 hari lagi menuju dari provinsi jambi aku turut mengaminkan tuit ini moga pak purnama dan pak hidayat terpilih,Ahok-Djarot,"[0.9, 0.1, 0.0]"
483,iwan fals saja pilih ahok djarottahu kan konsistennya iwan fals melawan korupsi,Ahok-Djarot,"[0.95, 0.05, 0.0]"
487,pelajaran kesabaran dari the invisible djarot,Ahok-Djarot,"[0.8, 0.2, 0.0]"
488,apa pendapat anda tentang pak ahok pemimpin hebat yang tuhan utus utk indonesia,Ahok-Djarot,"[1.0, 0.0, 0.0]"
489,gantungan kunci ahok berbagai model,Ahok-Djarot,"[0.1, 0.8, 0.1]"
493,djarot ucapkan terima kasih atas syukuran ahok dipenjara,Ahok-Djarot,"[0.05, 0.15, 0.8]"
494,kami mencintaimu ahok and djarot,Ahok-Djarot,"[1.0, 0.0, 0.0]"
495,doaku menyertai jakarta may 2017 basukibtp,Ahok-Djarot,"[0.95, 0.05, 0.0]"
496,1000 lilin untuk pak ahok,Ahok-Djarot,"[0.95, 0.05, 0.0]"
500,dari ntt untuk bapak ahok basukibtp,Ahok-Djarot,"[0.9, 0.1, 0.0]"
501,manado 1000 lilin harga mati,Ahok-Djarot,"[0.9, 0.1, 0.0]"
502,1000 lilin untuk ahok dari manado,Ahok-Djarot,"[0.95, 0.05, 0.0]"
503,pak dan itu adalah 2 sosok band of brothers di kehidupan nyata,Ahok-Djarot,"[0.85, 0.15, 0.0]"
504,sejuta lilin demi keadilan,Ahok-Djarot,"[0.8, 0.2, 0.0]"
505,semoga bisa menyelesaikan tugas negaranya sampe oktober pas pelantikan gubernur baru supaya apbn saat ini tidak diganggu2 amin,Ahok-Djarot,"[0.85, 0.15, 0.0]"
506,salam sujud dan hormat saya pada pak djarot khabarnya penangguhan tahanan ahok di setujuin dan malam ini pak ahok pulang,Ahok-Djarot,"[0.95, 0.05, 0.0]"
508,dukungan doa dan pemasangan sejuta lilin untuk ahok dari manado untuk indonesia,Ahok-Djarot,"[0.95, 0.05, 0.0]"
509,manado untuk pak,Ahok-Djarot,"[0.8, 0.2, 0.0]"
511,semangat ya pak djarot doa kami menyertaimu,Ahok-Djarot,"[0.9, 0.1, 0.0]"
513,suatu hari nanti orangorang akan bercerita bahwa batman dan robbin pernah melindungi jakarta,Ahok-Djarot,"[0.85, 0.15, 0.0]"
515,dukungan doa dan pemasangan lilin untuk ahok dari manado untuk indonesia,Ahok-Djarot,"[0.95, 0.05, 0.0]"
516,jerih lelahmu memperjuangkan bangsa ini dari korupsi dan menegakkan kebenaran diperhitungkan oleh tuhan pak gbu,Ahok-Djarot,"[0.9, 0.1, 0.0]"
517,tuhan selalu bersama pak dan keluargakami selalu bersama pak ahok,Ahok-Djarot,"[0.95, 0.05, 0.0]"
518,tetap semangat pak djarot air matamu akan selalu terkenang air mata yang menandakan kecintaanmu untuk indonesia,Ahok-Djarot,"[0.9, 0.1, 0.0]"
520,paduan suara warga di balai kota,Ahok-Djarot,"[0.1, 0.8, 0.1]"
522,demam karangan bunga dukung ahokdjarot menjalar hingga siantar,Ahok-Djarot,"[0.9, 0.1, 0.0]"
523,tidak ada pemimpin di indonesia sebaik jujur tegas dan kerja nyata ahok djarod is the best,Ahok-Djarot,"[0.95, 0.05, 0.0]"
525,hampir tengah malam kami sekeluarga lewat balai kota karena anak mau lihat bunga ternyata sampai monas,Ahok-Djarot,"[0.1, 0.8, 0.1]"
526,ribuan bunga untuk,Ahok-Djarot,"[0.8, 0.2, 0.0]"
527,selalu dihati masuk bui pecatan menteri bloon,Ahok-Djarot,"[0.0, 0.05, 0.95]"
528,indonesia harum bunga ungkapan seribu bahasa cinta,Ahok-Djarot,"[0.85, 0.15, 0.0]"
529,jelas yaaaa bukan abal2 kantor balai kota jakarta,Ahok-Djarot,"[0.7, 0.3, 0.0]"
530,ke balaikota dki jakarta dan kehabisan katakata,Ahok-Djarot,"[0.75, 0.25, 0.0]"
531,bukan hanya di jakarta saja tapi di medan juga,Ahok-Djarot,"[0.8, 0.2, 0.0]"
532,karangan bunga untuk ahok dari kota kecil yang indah,Ahok-Djarot,"[0.9, 0.1, 0.0]"
533,pemenang sejati adalah pemenang hati rakyat udah kalah masih bisa datangkan rejeki buat tukang bungapak,Ahok-Djarot,"[0.9, 0.1, 0.0]"
534,dan djarot semangat sehat2 terus semoga diakhir masa jabatan ini masyarakat dki sadar akan pemimpin sebenarnya,Ahok-Djarot,"[0.9, 0.1, 0.0]"
536,balaikota masih rame kiriman bunga pun masih terus mengalir untuk dan,Ahok-Djarot,"[0.85, 0.15, 0.0]"
537,hari ini wisata ke balai kota mumpung gubernurnya masih pak ahok riang gembira dan gratis penuhnya luar biasa,Ahok-Djarot,"[0.9, 0.1, 0.0]"
540,unik karangan bunga untuk gubernur dki jakarta badja viral di medsos ini salah satunya,Ahok-Djarot,"[0.85, 0.15, 0.0]"
543,kami sudah biasa dan tak bisa lepas dengan yang galakgalak kami sayang kamu pak,Ahok-Djarot,"[0.9, 0.1, 0.0]"
544,lagi nongkrong ada yang masang karangan bunga dan ternyata tidak sampai monas aja tapi sampai jogja,Ahok-Djarot,"[0.1, 0.8, 0.1]"
545,heboh papan bunga untuk pak ahok,Ahok-Djarot,"[0.2, 0.7, 0.1]"
546,kamu luar biasa pak begitu jahat ninggalin aku yg terlanjur sayang padamu,Ahok-Djarot,"[0.85, 0.15, 0.0]"
547,karangan bunga dan antrian foto bersama il phenomenon baru kayaknya untuk seorg figur di indonesia,Ahok-Djarot,"[0.1, 0.8, 0.1]"
548,dari batam untuk tetap semangat pak,Ahok-Djarot,"[0.8, 0.2, 0.0]"
549,karangan bunga ucapan terimakasih masyarakat ke pak pak sampai monas,Ahok-Djarot,"[0.8, 0.2, 0.0]"
552,anies unggul di pemilih muslim ahok kaum pendidikan tinggi totorqq,Anies-Sandi,"[0.1, 0.8, 0.1]"
557,betul tidak pak jokowi trophy trophy oke lah ya pak basukibtp dukung 100,Ahok-Djarot,"[0.9, 0.1, 0.0]"
NA,"bapak presiden sudah bilang pilkada dki akan aman tohh smiling face with sunglasses smiling face with sunglasses
(Tidak ada aspek yang relevan)

Tweet: kekalahan ahok ini disengaja biar bisa sepaket dengan ahy pada pilpres nanti face with stuckout tounges grining face with smile eye grining face with smile eye smiling face with sunglasses smiling face with sunglasses jangan risau hahahahahaha",Ahok-Djarot,"[0.4, 0.5, 0.1]"
563,pak anies sepertinya semakin banyak dapat respon negatif dari netizenmakin emosianahy tetap hafalanbadja paling ok smiling face with sunglasses smiling face with sunglasses victory hand,Anies-Sandi,"[0.05, 0.05, 0.9]"
564,kekalahan basuki tjahaja purnamadjarot saiful hidayat di pilkada dki jakarta tidak mempengaruhi elektabilitas pdi victory hand,Ahok-Djarot,"[0.1, 0.8, 0.1]"
565,saya percaya kondisi cuaca beberapa hari sebelum pilkada dki ikut serta memberikan kontribusi positif ke ahokdjarot aku 2 victory hand victory hand,Ahok-Djarot,"[0.9, 0.05, 0.05]"
566,bagi tompi ahokdjarot victory hand victory hand lakukan perubahan positif nih buktinya,Ahok-Djarot,"[0.9, 0.05, 0.05]"
567,positif pdip usung ahokdjarot di pilkada dki 2017 victory hand suara nasional,Ahok-Djarot,"[0.8, 0.1, 0.1]"
568,kalah karena jujur lebih baik daripada menang karena curang heavy check mark heavy check mark initerjadi di pilkada dkimakanya masih iri tidak terima sama ahok,Ahok-Djarot,"[0.9, 0.05, 0.05]"
569,kalah pilkada dki ahok djarot dapat karangan bunga simpati karena teruji dan terukur victory hand victory hand anies sandi menang dapat bunga dp 0,Ahok-Djarot,"[0.9, 0.05, 0.05]"
570,ahokdjarot kalah dalam pilkada tapi menang dalam menjaga integritas berdemokrasi pancasila bangga smiling face with hearteyes,Ahok-Djarot,"[0.9, 0.05, 0.05]"
581,karena victory hand victory hand terbukti berkinerja bagus bersih anti korupsi memperjuangkan keadilan,Ahok-Djarot,"[0.95, 0.05, 0.0]"
582,marilah kemari victory hand victory hand disini cover by citra alain,Ahok-Djarot,"[0.15, 0.75, 0.1]"
583,saya 2 victory hand at toba dream,Ahok-Djarot,"[0.8, 0.15, 0.05]"
584,ahokdjarot victory hand victory hand meroket,Ahok-Djarot,"[0.95, 0.05, 0.0]"
586,walaupun banyak cobaan yang menimpa pak ahok mundur 1 langkah maju 1000 langkah untuk menjadikan jakarta lebih maju lagi trophy,Ahok-Djarot,"[0.95, 0.05, 0.0]"
587,victory hand victory hand,Ahok-Djarot,"[0.8, 0.15, 0.05]"
588,jakarta tidak butuh gubernur yang pandai bermain kata2 jakarta butuh gubernur yang bekerja nyata victory hand victory hand,Ahok-Djarot,"[0.95, 0.05, 0.0]"
589,siaran langsung pak ahok grining face with smile eye,Ahok-Djarot,"[0.8, 0.15, 0.05]"
590,ahok di net ahok di ini talkshow,Ahok-Djarot,"[0.05, 0.9, 0.05]"
591,benar deh ikhlas kok tidak jadi gubernur beliau sudah tujukkan cara berdemokrasi dan jadi sosok pemimpin yang berintregitas,Agus-Sylvi,"[0.95, 0.05, 0.0]"
592,kata babe pilih nomor 2 victory hand victory hand victory hand basukibtp pala soang,Ahok-Djarot,"[0.6, 0.2, 0.2]"
593,hasil kerja nyatahasil kerja sudah banyak yang terselesaikan gak pakai janji2 lagitinggal meneruskan yang lain victory hand folded hands fire,Ahok-Djarot,"[0.95, 0.05, 0.0]"
595,kawal victory hand victory hand,Ahok-Djarot,"[0.8, 0.15, 0.05]"
596,cuma ahok jarot yang bisa membereskan jakarta karena tahu apa yang dilakukan folded hands folded hands bukan calon yang cuma ngayal sama jualan kipas,Ahok-Djarot,"[0.95, 0.05, 0.0]"
597,begini program ahokdjarot victory hand victory hand ajak warga bekerja baca selengkapnya,Ahok-Djarot,"[0.7, 0.2, 0.1]"
598,ala ustad cang haris pilih victory hand jangan lupa no 2 pilih yang islami asli berakhlaq dan sudah haji haji djarot,Ahok-Djarot,"[0.95, 0.05, 0.0]"
600,lovered nama yang indah lovered nama masjid baru pemkot jakarta masjid raya kh hasyim ashari,Ahok-Djarot,"[0.8, 0.15, 0.05]"
601,lebih baik jadi dosen yang dibanggakan dari pada berharap jadi gubernur dengan cara yang membohongi rakyat dan diri sendiri,Anies-Sandi,"[0.05, 0.15, 0.8]"
604,daftar rumah baru di jakarta yang dp nya 0rp kalau gak terealisasi kau tanggung janji kau di akhirat nanti,Anies-Sandi,"[0.05, 0.1, 0.85]"
606,bagi yang precariat kayak aku ini dp rumah 0 lumayan membantu jadi pasti aku tagih,Anies-Sandi,"[0.8, 0.15, 0.05]"
609,kalo gitu aku mau tagih program dp 0 dari aniessandi,Anies-Sandi,"[0.4, 0.5, 0.1]"
610,sabtu kerjangobrol tentang ternyata ketua rw di komplek rumah teman saya super maksa warga pilih anies demi janji 3 milyar,Anies-Sandi,"[0.05, 0.1, 0.85]"
