id,text,aspect_category,sentiment_prob
197,maksudnya pak nadim ya aku malah suka hasil dri implementasi kampus merdeka programnya beliau karen mahasiswa jadi bisa punya banyak kesempetan untuk berekaplorasi,Kebijakan Menteri,"[0.85, 0.1, 0.05]"
167,kampusnya juga didorong ke arah vokasi dengan program magang merdeka dan kolaborasi kampus dengan industri,Umum,"[0.75, 0.2, 0.05]"
169,merdeka belajar kampus merdeka orang kaya merdeka,Umum,"[0.2, 0.3, 0.5]"
29,bawa serta kurikulum merdekanya pak bahkan hasilnya kontroversi kok tuh yang di kampus merdeka banyak doktor dadakan,Umum,"[0.1, 0.2, 0.7]"
78,hapus kampus merdeka,Umum,"[0.05, 0.15, 0.8]"
165,kampus merdekajd bebas mau apa ajamerdeka,Umum,"[0.3, 0.4, 0.3]"
247,semenjak ada merdeka merdekanya di sekolah dan kampus jadi merdeka semua aturan yang penting uangnya cukup,Umum,"[0.2, 0.3, 0.5]"
90,2 implementasi yang setengahsetengah kebijakan digitalisasi pendidikan seperti platform kampus merdeka masih belum siap banyak kampus dan sekolah di daerah yang tidak siap dengan teknologi ini apalagi dengan keterbatasan infrastruktur,Umum,"[0.1, 0.3, 0.6]"
159,kampus merdeka tapi dijajah rezim quote dari x,Umum,"[0.1, 0.2, 0.7]"
191,label e kampus merdeka nder jadi gausah tanya kenapa aneh karena merdeka cooooy ah elah,Umum,"[0.2, 0.3, 0.5]"
74,gw bingung ya menentukan keberhasilan nadiem makarim hanya dari cuplikan video tentang ibukota dll padahal ada kampus merdeka yg berguna bangeet,Kebijakan Menteri,"[0.7, 0.2, 0.1]"
241,sebenarnya kampus merdeka ini bagus jujur untuk mahasiswa kampus merdeka terbantu banget buat ningkatin skill di dunia kerja apalagi ada program msib dkk,Umum,"[0.9, 0.07, 0.03]"
127,kampus merdeka buat pejabat bukan buat rakyat masih sehat,Umum,"[0.1, 0.2, 0.7]"
155,kampus merdeka paham pastinya arti merdeka bebas yg artinya sebebasbebasnya buat yg punya duit jabatan kontribusi positifnegatif yg penting punya ga usah bahlil ketum pedih diperjuangin jg gitu tau2 ada hc si rapih amat juga tiba2 meski ga jelas kampusnya wkwk,Umum,"[0.2, 0.3, 0.5]"
104,jangan lupa sumbangan pendidikan nya ya kampus merdeka minusnya gini ini lu punya uang lu punya kuasa,Anggaran,"[0.1, 0.2, 0.7]"
25,program dia bagus yg kampus merdeka,Umum,"[0.8, 0.1, 0.1]"
24,bagus kok jaman pak nadiem khusus mahasiswa soalnya kerasa banget program kampus merdeka,Umum,"[0.75, 0.15, 0.1]"
262,tapi aku smenjak ikut kampus merdeka dpet bnyk juga benefitnya mulai dari mbkm mandiri sampai studi independen mngkin aku liatnya dari satu sisi aja,Umum,"[0.85, 0.1, 0.05]"
150,kampus merdeka mungkin ini sebagai strategi meluluskan secara akselerasi merdeka dari aturan2 reguler kampus sebelum merdeka,Umum,"[0.3, 0.4, 0.3]"
172,kan sesuai slogannya kampus merdeka merdeka melakukan apapun tidak perduli konsekuensi nya,Umum,"[0.2, 0.3, 0.5]"
288,yassalam mamam tuh kampus merdeka,Umum,"[0.1, 0.1, 0.8]"
182,kita kan pake kurikulum merdeka kampus merdeka ukt merdeka merdeka di sini artinya suka2 gue,Umum,"[0.2, 0.3, 0.5]"
231,plsss indonesia wapres udh jelek jangan sampe menteri pendidikan jelek juga gamau tau magang merdeka dan kampus mengajar jangan sampe dihapus ganti nama aja boleh lah iisma bagus sih tapi hmm dampaknya gak bagitu besar buat masyarakat,Kebijakan Menteri,"[0.3, 0.3, 0.4]"
114,kalau disini kayak anak2 kampus merdeka tapi cuma nyeduh kopifotocopy dokumen kalau engga usia emas tapi dimutasi ke sea negara yang prospeknya jelek,Umum,"[0.1, 0.3, 0.6]"
280,trims kampus merdeka kamu tau apa yg aku butuhkan ketika stres,Umum,"[0.8, 0.1, 0.1]"
156,kampus merdeka panik amat si sampe bawa bawa ketumnya,Umum,"[0.1, 0.3, 0.6]"
89,imo kalau ngomongin pendidikan di era nadiem we already know dia merusak sistem pendidikan indonesia dari level sd sampe perguruan tinggi kampus merdeka pun juga sebenernya itu kegagalan yg akhirnya malah mengubah sistem pembelajaran di kampus,Kebijakan Menteri,"[0.1, 0.2, 0.7]"
217,oh pantesan kampus merdeka nggak jadi bubar alhamdulillah ada kesempatan sekali lagi msib,Umum,"[0.7, 0.2, 0.1]"
175,kayaknya masa kegelapan lagi bagi temen2 di kuliah gk yakin ada dan proper untuk kampus merdeka sejenisnya,Umum,"[0.1, 0.2, 0.7]"
244,sedih pokoknya semua program merdeka belajar itu masuk ke kontrak indikator kinerja utama jadi pasti kena push ama pejabat di kampus masing2 saya sih terserah aja mau nilai iku saya gimana yang jelas udah memenuhin bkd ya udah,Umum,"[0.2, 0.3, 0.5]"
199,masa depan buruh dan pembantu miris sekali kampus merdeka sekolah merdeka ndasmu diem jago bgt ngebacot emg mendikbud kita,Kebijakan Menteri,"[0.1, 0.1, 0.8]"
266,tapi jangan deh serius mending intern aja yang benefitnya lebih oke sambil ambil kursus atau ikutan program kampus merdeka,Umum,"[0.4, 0.3, 0.3]"
65,gatau ya dibidang pendidikan formal tuh gimana tapi di informal atau perguruan tinggi program mbkm atau kampus merdeka mereka works loh magang atau stupen nya mereka menurut gue amat samgat bagus banyak mahasiswa gue yang jadi punya skill saat lulus dan gampang dapet kerja,Umum,"[0.8, 0.15, 0.05]"
261,tapi program kampus merdeka nya bagus bgt,Umum,"[0.9, 0.05, 0.05]"
70,gua kemungkinan gak belajar mobile development pak karna program magang di kampus saya gak boleh keluar dari kota dimana kota saya bengkulu untuk industri yang memakai jasa developer sangat kurang tapi lewat program kampus merdeka jadi memiliki kesempatan thanks pak,Umum,"[0.7, 0.2, 0.1]"
240,sebenarnya aku butuh bbh ala kampus merdeka,Umum,"[0.05, 0.15, 0.8]"
87,iisma awardee ala kampus merdeka by nadiem adalah prestasi,Kebijakan Menteri,"[0.7, 0.2, 0.1]"
27,balik lagi itu view gua sebagai penerima manfaat dari kampus merdeka gua belum tau di sektor lain terdampaknya bagaimana but calling him gagal total itu sangat amat buzzer,Umum,"[0.2, 0.5, 0.3]"
5,program dia yg agak berhasil gue rasa cuman kampus merdeka aja walau tetep aja kita terseok seok,Umum,"[0.5, 0.2, 0.3]"
179,kebijakan beliau ini bagus cuman belum matang aja dan perlu banyak pembenahan kayak kampus merdeka itu hal yang paling gua suka tapi ya gitu izin dari kampus asalnya ga semua rata,Kebijakan Menteri,"[0.6, 0.3, 0.1]"
210,nadiem yg bagus cm kampus merdeka nya doang njir sisanya ampaz,Kebijakan Menteri,"[0.6, 0.2, 0.2]"
246,seenggaknya kampus merdeka ada benefitnya ga 100 but still,Umum,"[0.7, 0.2, 0.1]"
32,beliau tuh kaya bikin program tapi ga mikirin implementasinya gimana dituntut buat jalanin program kampus merdeka yg banyak banget itu udah gitu sistem pelaporan seabrek gimana otak ga kusut ngurus pt vokasi tapi kudu disamain kaya akademik,Umum,"[0.1, 0.2, 0.7]"
281,unpopular opinion saya justru merasa syukur dan bangga di bidang diktinya dengan program kampus merdeka plus minus kekurangan pasti ada beliau ini adalah satu dari sekian banyak orang yang menjadi menteri berani berinovatif itu pendapat saya,Kebijakan Menteri,"[0.7, 0.2, 0.1]"
211,nadim ku nilai gagal sebagai menteri juga berdasar pada kurikulum merdeka yang terlalu merdeka,Kebijakan Menteri,"[0.1, 0.2, 0.7]"
40,kampus merdeka oke sih,Umum,"[0.7, 0.2, 0.1]"
295,yupsss setuju klo utk program kampus merdeka bagi kuliah sangat worth it sekali,Umum,"[0.8, 0.1, 0.1]"
283,untuk kehidupan kampus merdeka cukup oke lah sebagai yg pernah merasakan sisanya mungkin gatau yaa hehe,Umum,"[0.7, 0.2, 0.1]"
108,jujur pasti masih banyak minusnya tapi gabisa bohong program juga banyak yang berdampak adanya kampus merdeka bikin kita sadar selain akademik jg butuh pengalaman kerja sebagai batu loncatan mengurangi pengangguran freshgraduate,Umum,"[0.7, 0.2, 0.1]"
214,noh pemerataan pendidikan dulu bukan malah bikin program macam kampus merdeka lah iisma lah dll iya bagus tapi lucu aja krn jomplang banget kondisinya,Umum,"[0.2, 0.3, 0.5]"
95,ini kampus menerapkan kurikulum merdekamerdeka dari kegiatan belajarmengajar yang penting siap berikan gelar,Umum,"[0.4, 0.3, 0.3]"
28,banyak yang ngasih kritik ya tp menurutku sebagai mahasiswa yang merasakan kurikulum merdeka saat itu ngerasa sangat terbantu dgn program kampus merdeka ini krn sgt memfasilitasi persiapan karir sesuai potensi dan minat kita yang nggak bisa didapat di pembelajaran kampus,Umum,"[0.8, 0.1, 0.1]"
237,saya termasuk mendukung merdeka belajar mendobrak status quo kampus untuk ikut berlari bukan nyaman dengan bahan ajar yang tak berubah statement ini bukan merujuk pada personal nyatanya sistem lama bahkan hingga hari ini tidak akan mampu membuat lompatan dunia keilmuan,Umum,"[0.7, 0.2, 0.1]"
54,diliat dl deh dr kampus merdeka link n match yang dicitacitakan musnah akibat keberpihakan negara yang berat pada company sampai saat ini belum ada regulasi memadai yg melindungi mahasiswa saat interndikampus merdeka atau bukan hal ini berpotensi ekploitasi pd peserta c,Umum,"[0.1, 0.2, 0.7]"
13,ajg mhs angkatan brp nehh tonedeaf amat mahasiswa skrg lg krisis untuk disiapkan menjadi budak korporat selain penurunan ekonomi shifting perception ini jg diakibatkan oleh kampus merdeka dan permintaan company yang makin menggila,Umum,"[0.1, 0.2, 0.7]"
97,instansi yang dititipin merdeka belajar yang mumet dipasrahin mahasiswa buat bisa praktek tapi teori dasarnya plangplong yang dikonversi mata kuliah penting kaya penulisan karya ilmiah dan disetujui kampus lah u gimana bisa nulis skripsi ujung2nya ngejoki,Umum,"[0.05, 0.15, 0.8]"
204,merdeka dimane lu gara2 kuliah gratis mahasiswa suruh kerja di kampus kip beberapa dicabutin pengusaha kalo jadi pejabat aneh2 aja emang kelakuannye,Umum,"[0.1, 0.2, 0.7]"
164,kampus merdeka yg tidak memerdekakan,Umum,"[0.05, 0.15, 0.8]"
187,komersialisasi pendidikan lewat ptnbh kegagalan kampus merdeka,Umum,"[0.05, 0.15, 0.8]"
205,minggu lalu bahas kebijakan merdeka belajar di kampus ternyata jurusanku ga sepenuhnya dukung atau bahkan 1 1nya jurusan yang gak support jika harus konversi ke 1 semester pembelajaran next we launch program kolaborasi internship career centre,Umum,"[0.2, 0.4, 0.4]"
61,frnomena magang di kalangan mahasiswa ini makin bergelora di jaman kampus merdeka magang terus kapan belajarnya,Umum,"[0.1, 0.2, 0.7]"
43,buat ukt kampus negeri lebih manusiawi lagi kurikulum merdeka bagus tapi gk cocok utk sebagian masyarakat indo balik ke kurikulum kolonial aja gpp,Umum,"[0.2, 0.3, 0.5]"
63,gak bakal krn pionir demonya udh pd wajib ikut kampus merdeka,Umum,"[0.1, 0.2, 0.7]"
250,serius nanya mahasiswa yg pake seksi ke kampus intelek banget ya anak2nya atau modal kurikulum merdeka aja buat masuk kampus,Umum,"[0.1, 0.2, 0.7]"
53,dibaca yaa adik2 merdeka belajar kampus merdeka bukan berarti melupakan adab mau nyentrik sah sah aja tp jangan lupa semua ada adabnya indonesia memiliki standar kesopanan klau orang2 masih ngeyel pertanyaannya satu kamu tinggal dimana,Umum,"[0.3, 0.4, 0.3]"
222,pemilihan rektor saja ikut campur padahal katanya kampus merdeka itulah merdeka ngibul model mulyono,Umum,"[0.05, 0.15, 0.8]"
192,lebih gede gaji anak magang kampus merdeka nder mending skip aja,Umum,"[0.3, 0.3, 0.4]"
119,kalo tolol mana ada aplikasi yg bisa menghidupi orang banyak kampus merdeka sangat bagus udah gitu digaji pulak,Umum,"[0.7, 0.2, 0.1]"
93,ini baru namanya kampus merdekamerdeka dari aturanalias karepe dewe,Umum,"[0.1, 0.2, 0.7]"
20,apa lagi program kampus merdeka hadohh program ngabisin uang rakyat programnya gk jelas gk nyambong,Umum,"[0.05, 0.15, 0.8]"
18,alumni kampus merdeka udah ratusan ribu semoga program yang begini dilanjutin sama pak dan mas gibran biar makin banyak mahasiswa yang bener2 matang dan siap bersaing di dunia kerja biar gen z dan generasi seterusnya bisa lebih keren lagi,Umum,"[0.8, 0.1, 0.1]"
255,sistem pendidikan kita memang belum sempurna tapi ada satu program mas menteri nadiem yang ok menurut gue program kampus merdeka setau gue program ini beneran jadi rebutan mahasiswa di seluruh indonesia keponakan gue berkalikali daftar tapi belum rezeki aja buat lolos,Umum,"[0.7, 0.2, 0.1]"
189,kurikulum kuliah yang udah ditata rapih seketika dan tbtb si karim mendikbud itu merubah kurikulum jadi kampus merdeka korban dosen kampus naikin ukt bahkan sampe ada yang usul pinjol jadi salah satu alternatif nya korban mahasiswai,Umum,"[0.05, 0.15, 0.8]"
71,gue baru abis diceritain adek gue minggu lalu kalo di tempat magang dia ada anak unair yg lagi magang wajib dari kampus bukan magang merdeka terus mereka selain dapet gaji dari tempat magang dapet gaji juga dari kampusnya,Umum,"[0.4, 0.4, 0.2]"
62,2 8 gaji magang dri msib kampus merdeka,Umum,"[0.4, 0.4, 0.2]"
147,kampus merdeka malah jd kampus kapitalis yha dilepas gitu aja bikin kebijakan biar neraca ga merah,Umum,"[0.05, 0.15, 0.8]"
213,niatnya jadi kampus merdeka eh dia malah jadi kampus romusha,Umum,"[0.05, 0.15, 0.8]"
251,setelah negara yang transaksional dengan rakyat kampus ikutikutan transaksional dengan mahasiswa hidup,Umum,"[0.1, 0.2, 0.7]"
102,jadi teringat sejarah ohara di one piece ketika pemerintahan dunia gabisa kontrol para intelek dan para ilmuwan itu mau sebarluaskan kebenaran ke publik malah di buster callbumi hanguskan sama kaya di sini politik utang budi terjadi dan bukan kampus merdeka tapi mereka,Umum,"[0.1, 0.2, 0.7]"
200,mending kalo emang ada keterikatan mitra kaya msib kampus merdeka lah ini magang mandiri ga semua bisa ngikutin apa yang dosen minta cape bener,Umum,"[0.1, 0.3, 0.6]"
203,merdeka belajar gak real late sama kebiasaan orang indonesia yang suka buka hp malah bablas buka tiktokdan temen temenku juga gak niat belajar pas bawa hpujung ujung nya foto foto pakek filter super alaymending kek metode kampus ae lah nyari materi,Umum,"[0.1, 0.2, 0.7]"
85,i see kampus merdeka kan ya di beberapa poin gw agak ga sepaham sama kurikulum ini tapi ini sebenernya upaya buat menjembatani gap yang terlalu jauh antara kampus sama industri walaupun sarjana diharapkan outputnya jadi akademisi tapi tetep perlu terjun langsung ke industri,Umum,"[0.2, 0.5, 0.3]"
100,iya nih penting banget pemaksimalan bonus demografi kampus merdeka jadi solusi buat ngejembatani kebutuhan tenaga kerja dengan industri mantap,Umum,"[0.7, 0.2, 0.1]"
68,girl kayanya bakal engga were in kurikulum kampus merdeka rn kecuali kebijakan mndiknud ganti lagi ya maybe presentasi bisa dihilangkan,Umum,"[0.3, 0.4, 0.3]"
252,setuju banget kampus merdeka bisa jadi solusi buat ngebantu mahasiswa yang mau lebih ke praktik langsung biar bisa langsung nyoba ilmu yang dipelajari,Umum,"[0.8, 0.1, 0.1]"
287,ya kalo gitu percuma menteri pendidikan kalian itu bikin kurikulum merdeka dan program kampus merdeka yang fokusnya aja salah satunya buat meningkatkan literasi,Umum,"[0.1, 0.2, 0.7]"
39,bpk menteri makarim sdh mulai dgn benar kampus merdeka adalah salah satu program yg utk mahasiswa siap tempur bgtu mrk whbs wisuda,Umum,"[0.7, 0.2, 0.1]"
22,kampus merdeka is fine,Umum,"[0.6, 0.3, 0.1]"
272,tapi ya kayak yang kita tau kampus merdeka sangat bermasalah dan mulai ada keraguan di diri gw soal msib karena gw ga mau bergantung di msib akhirnya gw juga daftar magang di digilab bsi yang mana ini program dari prodi gw dengan bsi,Umum,"[0.1, 0.3, 0.6]"
116,kalo bisa manage waktu dan course yang diambil relevan dan diminatinya monggo coba daftar kampus merdeka tapi kalo ga bisa ya lebih baik ditunda aja,Umum,"[0.4, 0.4, 0.2]"
111,program dia bagus yg kampus merdeka,Umum,"[0.7, 0.2, 0.1]"
234,sama samaa kak kalo blm kerja saranku ikut magang merdeka aja kalo mau upskill ikut stupen kalo mau fokus akademik iisma pertukaran pelajaran atau kampus mengajar,Umum,"[0.7, 0.2, 0.1]"
92,ini aku pernah share pengalaman ikut studi independen dengan mitra revou nanti bisa dipilih aja bidang yg diminati apa ada banyak kok tapi rata2 lebih ke teknologi pokoknya tiap semester baru kalo mau ikut wajib pantengin ignya kampus merdeka,Umum,"[0.6, 0.3, 0.1]"
278,tinggal daftar aja kak di situs kampusmerdeka pantengin ignya buat cara dan info lainnya durasi programnya 1 semester nnti pilih mau magang studi independen iisma atau kampus mengajar aku pribadi ikut stupen ada seleksinya ya jd nnt pilih mitra,Umum,"[0.6, 0.3, 0.1]"
2,magang riset kkn 4 bulan kampus merdeka dll selama 1 tahun ga pernah ke kampus tetapi ukt tetap bayar full,Umum,"[0.1, 0.2, 0.7]"
77,halah susahnya apa sih emang ngikutin aturan dan norma yg berlaku di satu budaya masyarakat urgensinya apa sih pake baju yg gak pantes sama occasionnya banyak cara lain buat nunjukin kamu merdeka dan bebas pake lingerie ke kampus atau tempat umum bukan salah satunya,Umum,"[0.05, 0.15, 0.8]"
180,keputusan untuk mengikuti programprogram tersebut umumnya berada di tangan mahasiswa berdasarkan minat dan tujuan mereka sendiri menurut peraturan yang ada mengenai program merdeka belajar kampus merdeka mbkm tidak ada,Umum,"[0.3, 0.6, 0.1]"
190,kurikulum merdeka termasuk program mbkm merdeka belajar kampus merdeka di perguruan tinggi di indonesia tidak bersifat wajib untuk setiap mahasiswa tetapi lebih bersifat fleksibel dan memberikan pilihan jadi meskipun mbkm menawarkan banyak manfaat,Umum,"[0.6, 0.3, 0.1]"
188,korban kampus merdeka pasti relate,Umum,"[0.1, 0.2, 0.7]"
236,satusatunya yang bagus dari pak nadiem cuma program kampus merdeka,Kebijakan Menteri,"[0.8, 0.1, 0.1]"
91,inget banget pas salah satu dosen bilang kampus mengajar th ngalieurkeun sambil beneran seemosi itu dan disetujui sama dosen lain tapi emang semenjak ada kampus merdeka ini kurikulum jadi berubah total dan pas awal semester tuh para dosen pas keliatan banget pusing nya,Umum,"[0.1, 0.3, 0.6]"
103,jangan langsung diulti pak jk entar diserang fanboy kampus merdeka,Umum,"[0.3, 0.4, 0.3]"
106,jujur menurutku program merdeka belajar sangat bagus bgt buat anak kuliahan aku udah ngerasain manfaatnya ikut kampus mengajar dan msib mungkin jenjang sekolah belum bisa dikasih kurikulum merdeka karena belum siap atau tidak cocok aja ya semua ada plus minusnya,Umum,"[0.85, 0.1, 0.05]"
64,gapapa kak akupun gitu prefer ikut kampus merdeka sih aku kayak pmm magang gitu,Umum,"[0.7, 0.2, 0.1]"
125,kampus merdeka apa merdeka merdekanya kontol nyusahin iye regulasi regulasi tai,Umum,"[0.05, 0.1, 0.85]"
83,huhu kebijakan kampus merdeka yang dibarengin sama kampus ptnbh yang lagi ngejar akre pak jadi ya gitu,Umum,"[0.2, 0.3, 0.5]"
99,iya nih kampus merdeka bisa jadi solusi buat ngejar ketertinggalan kita dalam riset semoga bisa bawa perubahan positif,Umum,"[0.75, 0.2, 0.05]"
55,dulu sempet ada keributan tentang mending ikut organisasi atau magang terutama karena ada kampus merdeka magang seakan jadi trend bersamaan dengan itu ikut organisasi mahasiswa mulai ikut kehilangan pamornya,Umum,"[0.2, 0.4, 0.4]"
207,murahnya nilai ipk sarjana masa kini juga bisa disebabkan oleh kebijakan program merdeka belajar kampus merdeka mbkm,Umum,"[0.1, 0.2, 0.7]"
276,this one ngeselinnya itu gua lagi pake baju kkn ada tulisannya kampus merdeka memekkkkk,Umum,"[0.05, 0.15, 0.8]"
170,kan kampus merdeka bebas lah anggap aja ikut pemiloe sebagai sks yg diambil di luar kampus,Umum,"[0.6, 0.3, 0.1]"
243,sedih dulu aku sempet protes karena bbh kampus mengajar paling dikit diantara program kampus merdeka lain ternyata masih banyakan bbh kampus mengajar 1 2jt dibanding honorer yg fulltime gitu,Umum,"[0.2, 0.3, 0.5]"
66,gesss gap antar gen terlihat jelas jk sbg tokoh gen baby bommer mengkiritik sbg seorang menteri dari gen milineals keyword 1 kampus merdeka 2 work from anywhere gen baby bommer mindsetnya masih offline gen milineals mindsetnya dominan online,Kebijakan Menteri,"[0.3, 0.4, 0.3]"
96,ini kampus merdeka gue tonjok ya suka bgt ngeinvite meeting last minute,Umum,"[0.05, 0.1, 0.85]"
206,monyetttt kau dpr sampai lu sentuh kampus merdeka kuretakkan ginjal kau,Umum,"[0.05, 0.05, 0.9]"
121,kampus mengajar bantu sekolahsekolah terpencil tau temenku banyak yang ngajar di sekolah yang kekurangan guru yang swasta tapi gak narik spp pengeluaran km juga paling kecil dibanding program kampus merdeka lain uang saku bulanannya aja setengahnya uang saku msib,Umum,"[0.7, 0.2, 0.1]"
259,talk about kampus merdeka dll sebenernya programnya cukup bagus ya buat mahasiswanya mau berkembang dan eksplor lebih jauh especially my major tapi kaya kurang aja buat sasarannya,Umum,"[0.6, 0.3, 0.1]"
23,bagus kok ilangin aja semua s1 fokus ke akademik sekalian penyetaraan d4 beasiswa luar negeri 1 semester buat apa banyak program summer camp luar juga dari dulu kampus merdeka hampir sama dgn kkn,Umum,"[0.2, 0.3, 0.5]"
168,kan dananya mmg khusus buat a kita gbsa ganggu gugat dah lah hirauin aja mau org ngmg apa ttg iismambkmkampus merdeka yaudah biarin aja mo ngmg apa kak mrka ngmg bgtu ya krna ga pernah dpt scholarshipikut exchange program yg di highlight yg jalan nya trs,Umum,"[0.4, 0.4, 0.2]"
15,akhirnya sempet buka ni app anjenk anjnek kampus merdeka apalah,Umum,"[0.05, 0.15, 0.8]"
267,tapi kalo org nya masih itu2 aja sistem sebagus apapun yg di rancang dana dari atas kepotong lah pengurusan yg lama karna panitia yg di ambil kurang memahami belum lagi nepotisme hadeh ga kelar2 karna gue pun 2 kali mengikuti kegiatan kampus merdeka ya lemah nya itu,Umum,"[0.1, 0.2, 0.7]"
49,data ini bisa jadi landasan kenapa kampus merdeka itu urgent karena pada dasarnya itu juga tools agar targetnya bisa cepat lulus sekaligus punya kompetensi di dunia kerja jangan heran kurikulum kampus merdeka di sarjana itu sebenarnya bisa dikatakan adaptasi kurikulum vokasi,Umum,"[0.7, 0.2, 0.1]"
82,hueek sama anjir tiba2 semster 5 trus disuruh magang ga daftar smib dan baru nyemplung kampus merdeka trus kre2 an itu semua apa huhu untung diangkut sm tempat magang ku dulu buat magang lagi,Umum,"[0.3, 0.3, 0.4]"
230,pkl belum anggepan baru mengenyam 4smt yg mostly mempelajari ilmunya saja blm pernah praktek blm nentuin konsentrasi jg mungkin smt 5 mah sibuk cari pengalaman dg iku volunteer atau join organisasi apply program kampus merdeka jg bisa too young for this kind of work,Umum,"[0.3, 0.4, 0.3]"
138,kampus merdeka itu merdekanya apa diem merdeka itu kalo dari bla bla bla m nya mulai dari diri sendiri kalo e nya apa diem elaborasi bla bla blakalo r nya rawr kocak mana sekelas bareng bialng rawr nya,Umum,"[0.2, 0.3, 0.5]"
38,bongkar dong anak magang kampus merdeka di dpr yg katanya 50 titipan jastip gratifikasi udh dari level terbawah njirr,Umum,"[0.1, 0.2, 0.7]"
98,isnt it kampus merdeka,Umum,"[0.5, 0.5, 0.0]"
256,sistem pendidikannya sucks kurikulum merdeka gajelas mapel bhs inggris bntr dihapus kampus merdeka apalagi dr semester 1 otak udh dicuci magang magang magang ampe semester 7 giliran buat tugas akhir gangerti apa pdhl kuliah di perguruan tinggi itu sejatinya buat belajar,Umum,"[0.05, 0.15, 0.8]"
37,bitter truth of per kariran di indo ini ya gini kemarin gw sempat aktif bagi2 tips juga ada yg komen udah coba semua teknik pun tetep ga mutlak lolos sedihnya gitu bahkan msib kampus merdeka yg katanya memudahkan budaya hiringnya emang masih banyak masalah di indo,Umum,"[0.1, 0.3, 0.6]"
139,kampus merdeka jangan di udahin dulu dong pak nadiem mau ngerasain juga,Umum,"[0.7, 0.2, 0.1]"
225,pengetahuan yang diperoleh di masyarakat program kampus merdeka merdeka belajar perguruan tinggi berkewajiban membekali mahasiswa dengan proses magang dan praktik kerja yang menjadi pelengkap kompetensi mahasiswa setelah mereka lulus,Umum,"[0.7, 0.2, 0.1]"
1,magang dgn salary segitu ya gede bgtt nder dulu aku magang kampus merdeka di jkt 28,Umum,"[0.7, 0.2, 0.1]"
